Ticker,Date,Adj Close,GDP,Unemp,InflationRate,HPI,CPI,FedFund,Mortgage
AMAT,2021-06-30,130.91461375403026,21483.083,5.933333333333334,2.3397886944835244,539.21,269.315,0.07,3.003846153846154
AMAT,2021-09-30,132.7057888507843,21847.602,5.066666666666666,1.6009753139136995,557.78,273.62666666666667,0.09,2.8721428571428573
AMAT,2021-12-31,141.8442039489746,21738.871,4.166666666666667,1.5177614267615214,578.27,277.7796666666666,0.08,3.079230769230769
AMAT,2022-03-31,135.0250338892783,21708.16,3.8,2.2834644724416098,616.79,284.1226666666667,0.12,3.822307692307692
AMD,2003-03-31,5.899016395944064,14743.567,5.866666666666667,1.0119595216191437,283.2,183.0,1.25,5.840769230769231
AMD,2003-06-30,7.1580952311319015,14988.782,6.133333333333333,0.3642987249544482,287.57,183.66666666666663,1.2466666666666668,5.506923076923077
AMD,2003-09-30,9.169062480330467,15162.76,6.133333333333333,0.4900181488203481,295.71,184.5666666666667,1.0166666666666666,6.033846153846154
AMD,2003-12-31,15.248437494039536,15248.68,5.833333333333333,0.0180603214737118,300.36,184.6,0.9966666666666668,5.9192857142857145
AMD,2004-03-31,15.18451613764609,15366.85,5.7,0.9028530155290592,307.69,186.26666666666665,1.0033333333333332,5.5975
AMD,2004-06-30,15.427258122351862,15512.619,5.599999999999999,1.4316392269148048,319.4,188.9333333333333,1.01,6.106153846153846
AMD,2004-09-30,12.393750041723251,15670.88,5.433333333333334,0.3528581510233053,326.24,189.6,1.4333333333333331,5.894285714285714
AMD,2004-12-31,18.959218755364418,15844.727,5.433333333333334,0.5977496483825728,333.72,190.7333333333333,1.95,5.7361538461538455
AMD,2005-03-31,16.882623015857135,15922.782,5.3,0.6291506466270302,344.41,191.9333333333333,2.47,5.768461538461538
AMD,2005-06-30,16.165937408804893,16047.587,5.1000000000000005,1.3372698853768794,354.89,194.5,2.9433333333333334,5.708461538461538
AMD,2005-09-30,21.06265625357628,16136.734,4.966666666666667,1.2167952013710348,362.92,196.86666666666667,3.4599999999999995,5.7638461538461545
AMD,2005-12-31,25.483333405994234,16353.835,4.966666666666667,0.5079580088046098,368.67,197.86666666666667,3.98,6.226153846153846
AMD,2006-03-31,37.3174196058704,16396.151,4.733333333333333,0.5390835579514697,372.45,198.9333333333333,4.456666666666667,6.2469230769230775
AMD,2006-06-30,30.34666663881332,16420.738,4.633333333333333,1.6923592493297557,375.51,202.3,4.906666666666667,6.602307692307692
AMD,2006-09-30,23.08126976376488,16561.866,4.633333333333334,0.5602240896358524,379.35,203.4333333333333,5.246666666666667,6.5600000000000005
AMD,2006-12-31,21.843333320012167,16611.69,4.433333333333334,-0.8520399803375156,380.76,201.7,5.246666666666667,6.243846153846154
AMD,2007-03-31,15.565409847947418,16713.314,4.5,1.0191703850603195,380.51,203.75566666666668,5.256666666666667,6.214615384615384
AMD,2007-06-30,14.091904746161568,16809.587,4.5,1.917329088597941,376.26,207.6623333333333,5.25,6.358461538461539
AMD,2007-09-30,13.468412671770368,16915.191,4.666666666666667,0.2759287111929964,375.04,208.23533333333333,5.073333333333333,6.5515384615384615
AMD,2007-12-31,11.365937493741512,16843.003,4.8,0.7112145553268334,372.29,209.71633333333327,4.496666666666667,6.224615384615385
AMD,2008-03-31,6.669836075579534,16943.291,5.0,1.136773641855915,362.9,212.1003333333333,3.1766666666666663,5.872307692307692
AMD,2008-06-30,6.660937510430813,16854.295,5.333333333333333,2.1953446560668555,351.46,216.75666666666663,2.0866666666666664,6.086923076923076
AMD,2008-09-30,5.220000043511391,16485.35,6.0,1.163055346240793,348.22,219.27766666666665,1.94,6.322307692307692
AMD,2008-12-31,2.90578125230968,16298.262,6.866666666666667,-2.828529429201632,350.8,213.07533333333333,0.5066666666666667,5.841428571428572
AMD,2009-03-31,2.418524597511917,16269.145,8.266666666666667,-0.4976330750000701,341.6,212.015,0.1833333333333333,5.06
AMD,2009-06-30,3.9855555617620073,16326.281,9.3,1.0603023370987952,332.69,214.263,0.18,5.012307692307692
AMD,2009-09-30,4.312187492847443,16502.754,9.633333333333333,0.6790719816300417,330.16,215.718,0.1566666666666666,5.162307692307692
AMD,2009-12-31,6.887968748807907,16582.71,9.933333333333334,0.2011885888057785,326.22,216.152,0.12,4.922142857142857
AMD,2010-03-31,8.548524590789295,16743.162,9.833333333333334,0.4014150536042482,323.25,217.01966666666667,0.1333333333333333,4.995833333333334
AMD,2010-06-30,8.83476193745931,16872.266,9.633333333333333,0.4750721516790346,326.4,218.05066666666667,0.1933333333333333,4.922307692307692
AMD,2010-09-30,6.812656253576279,16960.864,9.466666666666669,0.093250498355113,324.08,218.254,0.1866666666666666,4.4471428571428575
AMD,2010-12-31,7.572656273841858,16920.632,9.5,0.2949163207394356,315.08,218.89766666666665,0.1866666666666666,4.436153846153847
AMD,2011-03-31,8.511290311813354,17035.114,9.033333333333331,1.2648223751433374,309.54,221.6663333333333,0.1566666666666666,4.846923076923077
AMD,2011-06-30,8.18333331365434,17031.313,9.066666666666666,1.7433108921968143,311.85,225.53066666666663,0.0933333333333333,4.650769230769231
AMD,2011-09-30,6.61609373986721,17222.583,9.0,0.4085179842504782,313.28,226.452,0.0833333333333333,4.291538461538462
AMD,2011-12-31,5.27698412395659,17367.01,8.633333333333333,-0.1520557704649761,310.0,226.10766666666663,0.0733333333333333,4.002307692307692
AMD,2012-03-31,7.067580661466045,17444.525,8.266666666666667,0.7956386559205608,308.58,227.90666666666667,0.1033333333333333,3.922307692307693
AMD,2012-06-30,6.673015859391954,17469.65,8.2,0.8275317381384317,312.7,229.7926666666667,0.1533333333333333,3.794615384615384
AMD,2012-09-30,4.163968283032614,17489.852,8.033333333333333,0.2193281479826669,315.15,230.29666666666665,0.1433333333333333,3.553846153846154
AMD,2012-12-31,2.368548377867668,17662.4,7.8,0.0360404695393112,316.72,230.37966666666668,0.16,3.359230769230769
AMD,2013-03-31,2.6138333280881247,17709.671,7.733333333333333,0.590329875755824,321.55,231.7396666666667,0.1433333333333333,3.496923076923077
AMD,2013-06-30,3.4578125327825546,17860.45,7.533333333333334,0.5409806118647387,326.16,232.9933333333333,0.1166666666666666,3.672307692307693
AMD,2013-09-30,3.8087500110268593,18016.147,7.233333333333333,0.3779793413259291,328.76,233.874,0.0833333333333333,4.44
AMD,2013-12-31,3.5860937535762787,17953.974,6.933333333333334,-0.2790676461114527,331.47,233.2213333333333,0.0866666666666666,4.293076923076924
AMD,2014-03-31,3.8163934770177623,18185.911,6.666666666666667,0.7612225296713904,337.89,234.99666666666667,0.0733333333333333,4.364615384615385
AMD,2014-06-30,4.051428620777433,18406.941,6.2,1.1808678137278594,342.79,237.77166666666668,0.0933333333333333,4.227692307692307
AMD,2014-09-30,4.047656234353781,18500.031,6.066666666666666,0.1146758444726447,345.57,238.04433333333336,0.09,4.135384615384615
AMD,2014-12-31,2.746093761175871,18666.621,5.7,-0.8033517566055859,349.36,236.132,0.0999999999999999,3.963571428571429
AMD,2015-03-31,2.8111475412962865,18782.243,5.533333333333334,-0.5431990016883104,355.03,234.84933333333333,0.11,3.716666666666667
AMD,2015-06-30,2.4206348827907016,18857.418,5.433333333333334,1.2055956442996063,360.06,237.68066666666667,0.1233333333333333,3.819230769230769
AMD,2015-09-30,1.8803124949336052,18892.206,5.1000000000000005,0.2626773738433341,362.97,238.305,0.1366666666666667,3.954615384615384
AMD,2015-12-31,2.238749995827675,19001.69,5.033333333333333,-0.4498436877111045,366.32,237.23300000000003,0.16,3.897857142857143
AMD,2016-03-31,2.2732786800040574,19062.709,4.9,0.0646340658059019,373.17,237.3863333333333,0.36,3.7384615384615385
AMD,2016-06-30,3.8853124789893627,19197.938,4.933333333333334,1.1723505565470749,379.82,240.16933333333336,0.3733333333333333,3.589230769230769
AMD,2016-09-30,6.384374998509884,19304.352,4.9,0.3326819410748971,382.78,240.96833333333333,0.3966666666666666,3.446153846153846
AMD,2016-12-31,8.38587304524013,19398.343,4.766666666666667,0.2225741971628503,385.54,241.50466666666668,0.45,3.842307692307693
AMD,2017-03-31,12.693870928979688,19506.949,4.566666666666666,0.7907369629848171,394.18,243.4143333333333,0.7000000000000001,4.173076923076923
AMD,2017-06-30,12.223968248518686,19660.766,4.366666666666667,0.5435177057500296,400.24,244.7373333333333,0.95,3.98
AMD,2017-09-30,13.047301549760123,19882.352,4.333333333333333,0.3966156913806973,403.57,245.708,1.153333333333333,3.883846153846154
AMD,2017-12-31,11.68603173513261,20044.077,4.166666666666667,0.3706296362619987,409.25,246.61866666666663,1.2033333333333334,3.922307692307693
AMD,2018-03-31,11.857377036673125,20150.476,4.033333333333333,0.8861183797928218,416.78,248.804,1.4466666666666663,4.282307692307692
AMD,2018-06-30,12.712499976158142,20276.154,3.9333333333333336,1.033075566845132,421.87,251.3743333333333,1.7366666666666666,4.544615384615384
AMD,2018-09-30,22.566666648501442,20304.874,3.766666666666667,0.3272675677575165,423.32,252.197,1.923333333333333,4.566923076923077
AMD,2018-12-31,21.62285707867335,20415.15,3.8333333333333335,-0.0574947362577682,428.05,252.052,2.22,4.7846153846153845
AMD,2019-03-31,22.702295021932635,20584.528,3.866666666666666,0.3351160342574877,435.18,252.89666666666668,2.4033333333333333,4.373846153846154
AMD,2019-06-30,28.52904764811198,20817.581,3.633333333333333,1.1985132267460896,440.74,255.92766666666665,2.3966666666666665,4.010769230769231
AMD,2019-09-30,31.35953125357628,20951.088,3.6,0.2741660078433794,444.65,256.62933333333336,2.19,3.6584615384615375
AMD,2019-12-31,36.812031388282776,20665.553,3.6,0.2130179974229928,449.81,257.176,1.643333333333333,3.7
AMD,2020-03-31,48.17145144554876,19034.83,3.8333333333333335,0.4194274219470939,454.31,258.25466666666665,1.26,3.5215384615384617
AMD,2020-06-30,53.01873022412497,20511.785,13.0,-0.5400354172367172,462.27,256.86,0.06,3.2392307692307694
AMD,2020-09-30,74.25156253576279,20724.128,8.799999999999999,1.1314853746528408,472.44,259.7663333333333,0.0933333333333333,2.9523076923076923
AMD,2020-12-31,86.29499995708466,20990.541,6.733333333333333,0.2299502501607264,483.83,260.36366666666663,0.09,2.7607142857142857
AMD,2021-03-31,86.10213120257268,21309.544,6.233333333333333,1.0731144002427584,510.74,263.15766666666667,0.08,2.875833333333333
AMD,2021-06-30,80.81809525262742,21483.083,5.933333333333334,2.3397886944835244,539.21,269.315,0.07,3.003846153846154
AMD,2021-09-30,102.22015631198883,21847.602,5.066666666666666,1.6009753139136995,557.78,273.62666666666667,0.09,2.8721428571428573
AMD,2021-12-31,134.42031240463257,21738.871,4.166666666666667,1.5177614267615214,578.27,277.7796666666666,0.08,3.079230769230769
AMD,2022-03-31,119.37903213500977,21708.16,3.8,2.2834644724416098,616.79,284.1226666666667,0.12,3.822307692307692
ANSS,2003-03-31,5.5617213327376565,14743.567,5.866666666666667,1.0119595216191437,283.2,183.0,1.25,5.840769230769231
ANSS,2003-06-30,6.880436503697956,14988.782,6.133333333333333,0.3642987249544482,287.57,183.66666666666663,1.2466666666666668,5.506923076923077
ANSS,2003-09-30,8.794062502682209,15162.76,6.133333333333333,0.4900181488203481,295.71,184.5666666666667,1.0166666666666666,6.033846153846154
ANSS,2003-12-31,9.680390655994415,15248.68,5.833333333333333,0.0180603214737118,300.36,184.6,0.9966666666666668,5.9192857142857145
ANSS,2004-03-31,10.08810483255694,15366.85,5.7,0.9028530155290592,307.69,186.26666666666665,1.0033333333333332,5.5975
ANSS,2004-06-30,10.331128966423773,15512.619,5.599999999999999,1.4316392269148048,319.4,188.9333333333333,1.01,6.106153846153846
ANSS,2004-09-30,11.413749918341637,15670.88,5.433333333333334,0.3528581510233053,326.24,189.6,1.4333333333333331,5.894285714285714
ANSS,2004-12-31,14.888242214918137,15844.727,5.433333333333334,0.5977496483825728,333.72,190.7333333333333,1.95,5.7361538461538455
ANSS,2005-03-31,16.729426258900126,15922.782,5.3,0.6291506466270302,344.41,191.9333333333333,2.47,5.768461538461538
ANSS,2005-06-30,16.919062480330467,16047.587,5.1000000000000005,1.3372698853768794,354.89,194.5,2.9433333333333334,5.708461538461538
ANSS,2005-09-30,18.566406220197678,16136.734,4.966666666666667,1.2167952013710348,362.92,196.86666666666667,3.4599999999999995,5.7638461538461545
ANSS,2005-12-31,20.24761905367412,16353.835,4.966666666666667,0.5079580088046098,368.67,197.86666666666667,3.98,6.226153846153846
ANSS,2006-03-31,22.633629060560658,16396.151,4.733333333333333,0.5390835579514697,372.45,198.9333333333333,4.456666666666667,6.2469230769230775
ANSS,2006-06-30,25.70031744336325,16420.738,4.633333333333333,1.6923592493297557,375.51,202.3,4.906666666666667,6.602307692307692
ANSS,2006-09-30,22.918650854201545,16561.866,4.633333333333334,0.5602240896358524,379.35,203.4333333333333,5.246666666666667,6.5600000000000005
ANSS,2006-12-31,23.24841266208225,16611.69,4.433333333333334,-0.8520399803375156,380.76,201.7,5.246666666666667,6.243846153846154
ANSS,2007-03-31,24.57163923294818,16713.314,4.5,1.0191703850603195,380.51,203.75566666666668,5.256666666666667,6.214615384615384
ANSS,2007-06-30,26.826349167596724,16809.587,4.5,1.917329088597941,376.26,207.6623333333333,5.25,6.358461538461539
ANSS,2007-09-30,30.45079367501395,16915.191,4.666666666666667,0.2759287111929964,375.04,208.23533333333333,5.073333333333333,6.5515384615384615
ANSS,2007-12-31,38.79515641927719,16843.003,4.8,0.7112145553268334,372.29,209.71633333333327,4.496666666666667,6.224615384615385
ANSS,2008-03-31,36.33803283191118,16943.291,5.0,1.136773641855915,362.9,212.1003333333333,3.1766666666666663,5.872307692307692
ANSS,2008-06-30,42.958281219005585,16854.295,5.333333333333333,2.1953446560668555,351.46,216.75666666666663,2.0866666666666664,6.086923076923076
ANSS,2008-09-30,43.34171885251999,16485.35,6.0,1.163055346240793,348.22,219.27766666666665,1.94,6.322307692307692
ANSS,2008-12-31,28.42859372496605,16298.262,6.866666666666667,-2.828529429201632,350.8,213.07533333333333,0.5066666666666667,5.841428571428572
ANSS,2009-03-31,24.084754068343365,16269.145,8.266666666666667,-0.4976330750000701,341.6,212.015,0.1833333333333333,5.06
ANSS,2009-06-30,28.887619079105438,16326.281,9.3,1.0603023370987952,332.69,214.263,0.18,5.012307692307692
ANSS,2009-09-30,34.29421868920326,16502.754,9.633333333333333,0.6790719816300417,330.16,215.718,0.1566666666666666,5.162307692307692
ANSS,2009-12-31,41.0640624165535,16582.71,9.933333333333334,0.2011885888057785,326.22,216.152,0.12,4.922142857142857
ANSS,2010-03-31,43.32606537615666,16743.162,9.833333333333334,0.4014150536042482,323.25,217.01966666666667,0.1333333333333333,4.995833333333334
ANSS,2010-06-30,43.87333334059942,16872.266,9.633333333333333,0.4750721516790346,326.4,218.05066666666667,0.1933333333333333,4.922307692307692
ANSS,2010-09-30,42.322343707084656,16960.864,9.466666666666669,0.093250498355113,324.08,218.254,0.1866666666666666,4.4471428571428575
ANSS,2010-12-31,48.03484380245209,16920.632,9.5,0.2949163207394356,315.08,218.89766666666665,0.1866666666666666,4.436153846153847
ANSS,2011-03-31,53.70919369113061,17035.114,9.033333333333331,1.2648223751433374,309.54,221.6663333333333,0.1566666666666666,4.846923076923077
ANSS,2011-06-30,54.208253890749006,17031.313,9.066666666666666,1.7433108921968143,311.85,225.53066666666663,0.0933333333333333,4.650769230769231
ANSS,2011-09-30,51.5034373998642,17222.583,9.0,0.4085179842504782,313.28,226.452,0.0833333333333333,4.291538461538462
ANSS,2011-12-31,56.0,17367.01,8.633333333333333,-0.1520557704649761,310.0,226.10766666666663,0.0733333333333333,4.002307692307692
ANSS,2012-03-31,62.48629003955472,17444.525,8.266666666666667,0.7956386559205608,308.58,227.90666666666667,0.1033333333333333,3.922307692307693
ANSS,2012-06-30,63.52253989567832,17469.65,8.2,0.8275317381384317,312.7,229.7926666666667,0.1533333333333333,3.794615384615384
ANSS,2012-09-30,65.97333302573553,17489.852,8.033333333333333,0.2193281479826669,315.15,230.29666666666665,0.1433333333333333,3.553846153846154
ANSS,2012-12-31,68.39435528170678,17662.4,7.8,0.0360404695393112,316.72,230.37966666666668,0.16,3.359230769230769
ANSS,2013-03-31,75.63583310445149,17709.671,7.733333333333333,0.590329875755824,321.55,231.7396666666667,0.1433333333333333,3.496923076923077
ANSS,2013-06-30,75.45343768596649,17860.45,7.533333333333334,0.5409806118647387,326.16,232.9933333333333,0.1166666666666666,3.672307692307693
ANSS,2013-09-30,83.50484347343445,18016.147,7.233333333333333,0.3779793413259291,328.76,233.874,0.0833333333333333,4.44
ANSS,2013-12-31,85.86703169345856,17953.974,6.933333333333334,-0.2790676461114527,331.47,233.2213333333333,0.0866666666666666,4.293076923076924
ANSS,2014-03-31,80.88491783767451,18185.911,6.666666666666667,0.7612225296713904,337.89,234.99666666666667,0.0733333333333333,4.364615384615385
ANSS,2014-06-30,75.02015855577257,18406.941,6.2,1.1808678137278594,342.79,237.77166666666668,0.0933333333333333,4.227692307692307
ANSS,2014-09-30,78.42171883583069,18500.031,6.066666666666666,0.1146758444726447,345.57,238.04433333333336,0.09,4.135384615384615
ANSS,2014-12-31,79.25156259536743,18666.621,5.7,-0.8033517566055859,349.36,236.132,0.0999999999999999,3.963571428571429
ANSS,2015-03-31,84.5744261194448,18782.243,5.533333333333334,-0.5431990016883104,355.03,234.84933333333333,0.11,3.716666666666667
ANSS,2015-06-30,88.8509523906405,18857.418,5.433333333333334,1.2055956442996063,360.06,237.68066666666667,0.1233333333333333,3.819230769230769
ANSS,2015-09-30,91.84484398365021,18892.206,5.1000000000000005,0.2626773738433341,362.97,238.305,0.1366666666666667,3.954615384615384
ANSS,2015-12-31,92.27984380722046,19001.69,5.033333333333333,-0.4498436877111045,366.32,237.23300000000003,0.16,3.897857142857143
ANSS,2016-03-31,86.26786891749647,19062.709,4.9,0.0646340658059019,373.17,237.3863333333333,0.36,3.7384615384615385
ANSS,2016-06-30,88.3907812833786,19197.938,4.933333333333334,1.1723505565470749,379.82,240.16933333333336,0.3733333333333333,3.589230769230769
ANSS,2016-09-30,93.19093751907349,19304.352,4.9,0.3326819410748971,382.78,240.96833333333333,0.3966666666666666,3.446153846153846
ANSS,2016-12-31,92.10079362657335,19398.343,4.766666666666667,0.2225741971628503,385.54,241.50466666666668,0.45,3.842307692307693
ANSS,2017-03-31,100.17629032750284,19506.949,4.566666666666666,0.7907369629848171,394.18,243.4143333333333,0.7000000000000001,4.173076923076923
ANSS,2017-06-30,117.81095208062067,19660.766,4.366666666666667,0.5435177057500296,400.24,244.7373333333333,0.95,3.98
ANSS,2017-09-30,125.56730131119016,19882.352,4.333333333333333,0.3966156913806973,403.57,245.708,1.153333333333333,3.883846153846154
ANSS,2017-12-31,141.56857166593036,20044.077,4.166666666666667,0.3706296362619987,409.25,246.61866666666663,1.2033333333333334,3.922307692307693
ANSS,2018-03-31,159.90803302702358,20150.476,4.033333333333333,0.8861183797928218,416.78,248.804,1.4466666666666663,4.282307692307692
ANSS,2018-06-30,166.4579679965973,20276.154,3.9333333333333336,1.033075566845132,421.87,251.3743333333333,1.7366666666666666,4.544615384615384
ANSS,2018-09-30,178.9750792488219,20304.874,3.766666666666667,0.3272675677575165,423.32,252.197,1.923333333333333,4.566923076923077
ANSS,2018-12-31,155.343016609313,20415.15,3.8333333333333335,-0.0574947362577682,428.05,252.052,2.22,4.7846153846153845
ANSS,2019-03-31,169.14393465636206,20584.528,3.866666666666666,0.3351160342574877,435.18,252.89666666666668,2.4033333333333333,4.373846153846154
ANSS,2019-06-30,190.52142818390377,20817.581,3.633333333333333,1.1985132267460896,440.74,255.92766666666665,2.3966666666666665,4.010769230769231
ANSS,2019-09-30,210.60406255722046,20951.088,3.6,0.2741660078433794,444.65,256.62933333333336,2.19,3.6584615384615375
ANSS,2019-12-31,236.55406260490417,20665.553,3.6,0.2130179974229928,449.81,257.176,1.643333333333333,3.7
ANSS,2020-03-31,257.7885473928144,19034.83,3.8333333333333335,0.4194274219470939,454.31,258.25466666666665,1.26,3.5215384615384617
ANSS,2020-06-30,266.28238060360866,20511.785,13.0,-0.5400354172367172,462.27,256.86,0.06,3.2392307692307694
ANSS,2020-09-30,313.2320318222046,20724.128,8.799999999999999,1.1314853746528408,472.44,259.7663333333333,0.0933333333333333,2.9523076923076923
ANSS,2020-12-31,334.69500064849854,20990.541,6.733333333333333,0.2299502501607264,483.83,260.36366666666663,0.09,2.7607142857142857
ANSS,2021-03-31,355.22180125752436,21309.544,6.233333333333333,1.0731144002427584,510.74,263.15766666666667,0.08,2.875833333333333
ANSS,2021-06-30,345.91031852601066,21483.083,5.933333333333334,2.3397886944835244,539.21,269.315,0.07,3.003846153846154
ANSS,2021-09-30,361.22718620300293,21847.602,5.066666666666666,1.6009753139136995,557.78,273.62666666666667,0.09,2.8721428571428573
ANSS,2021-12-31,384.2178111076355,21738.871,4.166666666666667,1.5177614267615214,578.27,277.7796666666666,0.08,3.079230769230769
ANSS,2022-03-31,326.5991929577243,21708.16,3.8,2.2834644724416098,616.79,284.1226666666667,0.12,3.822307692307692
ASML,2003-03-31,5.367456225098157,14743.567,5.866666666666667,1.0119595216191437,283.2,183.0,1.25,5.840769230769231
ASML,2003-06-30,6.183072529141865,14988.782,6.133333333333333,0.3642987249544482,287.57,183.66666666666663,1.2466666666666668,5.506923076923077
ASML,2003-09-30,9.401508621871471,15162.76,6.133333333333333,0.4900181488203481,295.71,184.5666666666667,1.0166666666666666,6.033846153846154
ASML,2003-12-31,12.250149935483932,15248.68,5.833333333333333,0.0180603214737118,300.36,184.6,0.9966666666666668,5.9192857142857145
ASML,2004-03-31,13.511521416325722,15366.85,5.7,0.9028530155290592,307.69,186.26666666666665,1.0033333333333332,5.5975
ASML,2004-06-30,11.674208318033527,15512.619,5.599999999999999,1.4316392269148048,319.4,188.9333333333333,1.01,6.106153846153846
ASML,2004-09-30,9.741127967834473,15670.88,5.433333333333334,0.3528581510233053,326.24,189.6,1.4333333333333331,5.894285714285714
ASML,2004-12-31,10.374510154128075,15844.727,5.433333333333334,0.5977496483825728,333.72,190.7333333333333,1.95,5.7361538461538455
ASML,2005-03-31,11.591090655717693,15922.782,5.3,0.6291506466270302,344.41,191.9333333333333,2.47,5.768461538461538
ASML,2005-06-30,11.041767492890358,16047.587,5.1000000000000005,1.3372698853768794,354.89,194.5,2.9433333333333334,5.708461538461538
ASML,2005-09-30,11.876547113060951,16136.734,4.966666666666667,1.2167952013710348,362.92,196.86666666666667,3.4599999999999995,5.7638461538461545
ASML,2005-12-31,12.862637262495737,16353.835,4.966666666666667,0.5079580088046098,368.67,197.86666666666667,3.98,6.226153846153846
ASML,2006-03-31,14.829718805128529,16396.151,4.733333333333333,0.5390835579514697,372.45,198.9333333333333,4.456666666666667,6.2469230769230775
ASML,2006-06-30,14.226411940559508,16420.738,4.633333333333333,1.6923592493297557,375.51,202.3,4.906666666666667,6.602307692307692
ASML,2006-09-30,14.523509979248047,16561.866,4.633333333333334,0.5602240896358524,379.35,203.4333333333333,5.246666666666667,6.5600000000000005
ASML,2006-12-31,16.765522442166766,16611.69,4.433333333333334,-0.8520399803375156,380.76,201.7,5.246666666666667,6.243846153846154
ASML,2007-03-31,17.21110342369705,16713.314,4.5,1.0191703850603195,380.51,203.75566666666668,5.256666666666667,6.214615384615384
ASML,2007-06-30,18.307445707775297,16809.587,4.5,1.917329088597941,376.26,207.6623333333333,5.25,6.358461538461539
ASML,2007-09-30,20.598254915267702,16915.191,4.666666666666667,0.2759287111929964,375.04,208.23533333333333,5.073333333333333,6.5515384615384615
ASML,2007-12-31,22.49575686454773,16843.003,4.8,0.7112145553268334,372.29,209.71633333333327,4.496666666666667,6.224615384615385
ASML,2008-03-31,17.095205885465028,16943.291,5.0,1.136773641855915,362.9,212.1003333333333,3.1766666666666663,5.872307692307692
ASML,2008-06-30,18.840306967496872,16854.295,5.333333333333333,2.1953446560668555,351.46,216.75666666666663,2.0866666666666664,6.086923076923076
ASML,2008-09-30,15.294865131378174,16485.35,6.0,1.163055346240793,348.22,219.27766666666665,1.94,6.322307692307692
ASML,2008-12-31,10.820330455899239,16298.262,6.866666666666667,-2.828529429201632,350.8,213.07533333333333,0.5066666666666667,5.841428571428572
ASML,2009-03-31,11.328634465327028,16269.145,8.266666666666667,-0.4976330750000701,341.6,212.015,0.1833333333333333,5.06
ASML,2009-06-30,13.956275818839906,16326.281,9.3,1.0603023370987952,332.69,214.263,0.18,5.012307692307692
ASML,2009-09-30,18.066889137029648,16502.754,9.633333333333333,0.6790719816300417,330.16,215.718,0.1566666666666666,5.162307692307692
ASML,2009-12-31,21.39951840043068,16582.71,9.933333333333334,0.2011885888057785,326.22,216.152,0.12,4.922142857142857
ASML,2010-03-31,22.865735632474305,16743.162,9.833333333333334,0.4014150536042482,323.25,217.01966666666667,0.1333333333333333,4.995833333333334
ASML,2010-06-30,21.88353965395973,16872.266,9.633333333333333,0.4750721516790346,326.4,218.05066666666667,0.1933333333333333,4.922307692307692
ASML,2010-09-30,20.437361478805542,16960.864,9.466666666666669,0.093250498355113,324.08,218.254,0.1866666666666666,4.4471428571428575
ASML,2010-12-31,23.759474605321884,16920.632,9.5,0.2949163207394356,315.08,218.89766666666665,0.1866666666666666,4.436153846153847
ASML,2011-03-31,29.134412980848744,17035.114,9.033333333333331,1.2648223751433374,309.54,221.6663333333333,0.1566666666666666,4.846923076923077
ASML,2011-06-30,27.687036393180726,17031.313,9.066666666666666,1.7433108921968143,311.85,225.53066666666663,0.0933333333333333,4.650769230769231
ASML,2011-09-30,24.897099792957306,17222.583,9.0,0.4085179842504782,313.28,226.452,0.0833333333333333,4.291538461538462
ASML,2011-12-31,28.10062717256092,17367.01,8.633333333333333,-0.1520557704649761,310.0,226.10766666666663,0.0733333333333333,4.002307692307692
ASML,2012-03-31,31.95260703179144,17444.525,8.266666666666667,0.7956386559205608,308.58,227.90666666666667,0.1033333333333333,3.922307692307693
ASML,2012-06-30,34.43958691188267,17469.65,8.2,0.8275317381384317,312.7,229.7926666666667,0.1533333333333333,3.794615384615384
ASML,2012-09-30,39.64863913399832,17489.852,8.033333333333333,0.2193281479826669,315.15,230.29666666666665,0.1433333333333333,3.553846153846154
ASML,2012-12-31,45.335224336193455,17662.4,7.8,0.0360404695393112,316.72,230.37966666666668,0.16,3.359230769230769
ASML,2013-03-31,62.99665381113688,17709.671,7.733333333333333,0.590329875755824,321.55,231.7396666666667,0.1433333333333333,3.496923076923077
ASML,2013-06-30,68.18156188726425,17860.45,7.533333333333334,0.5409806118647387,326.16,232.9933333333333,0.1166666666666666,3.672307692307693
ASML,2013-09-30,81.25311720371246,18016.147,7.233333333333333,0.3779793413259291,328.76,233.874,0.0833333333333333,4.44
ASML,2013-12-31,83.66206848621368,17953.974,6.933333333333334,-0.2790676461114527,331.47,233.2213333333333,0.0866666666666666,4.293076923076924
ASML,2014-03-31,80.32139012070952,18185.911,6.666666666666667,0.7612225296713904,337.89,234.99666666666667,0.0733333333333333,4.364615384615385
ASML,2014-06-30,78.43167380681113,18406.941,6.2,1.1808678137278594,342.79,237.77166666666668,0.0933333333333333,4.227692307692307
ASML,2014-09-30,85.73426389694214,18500.031,6.066666666666666,0.1146758444726447,345.57,238.04433333333336,0.09,4.135384615384615
ASML,2014-12-31,92.43131005764008,18666.621,5.7,-0.8033517566055859,349.36,236.132,0.0999999999999999,3.963571428571429
ASML,2015-03-31,95.79128015236776,18782.243,5.533333333333334,-0.5431990016883104,355.03,234.84933333333333,0.11,3.716666666666667
ASML,2015-06-30,97.9473886641245,18857.418,5.433333333333334,1.2055956442996063,360.06,237.68066666666667,0.1233333333333333,3.819230769230769
ASML,2015-09-30,86.93130505084991,18892.206,5.1000000000000005,0.2626773738433341,362.97,238.305,0.1366666666666667,3.954615384615384
